fips,long_name,county_name,state_abbr,state_name,region_name,division_name,division_name_recs,climate_zone,ba_climate_zone,iso_zone,custom_region,ahs_region,weather_file_2012,weather_file_2015,weather_file_2016,weather_file_2017,weather_file_2018,weather_file_2019,weather_file_TMY3,original_FIP,region,division,state,county,cz_number,acs_count,acs_vac_count,sample_count,acs_occupied_count
G34011,"NJ, Cumberland County",Cumberland County,NJ,New Jersey,Northeast,Middle Atlantic,Middle Atlantic,4A,Mixed-Humid,PJM,CR07,Non-CBSA Middle Atlantic,USA_NJ_Millville.Muni.724075_2012.epw,USA_NJ_Millville.Muni.724075_2015.epw,USA_NJ_Millville.Muni.724075_2016.epw,USA_NJ_Millville.Muni.724075_2017.epw,USA_NJ_Millville.Muni.724075_2018.epw,USA_NJ_Millville.Muni.724075_2019.epw,Millville_Municipal_Ap,G3400110,1.0,2.0,34.0,11.0,4.0,56299.0,5581.0,1.0,50718.0
G34013,"NJ, Essex County",Essex County,NJ,New Jersey,Northeast,Middle Atlantic,Middle Atlantic,4A,Mixed-Humid,PJM,CR07,"CBSA New York-Newark-Jersey City, NY-NJ-PA",USA_NJ_Essex.Co.724094_2012.epw,USA_NJ_Essex.Co.724094_2015.epw,USA_NJ_Essex.Co.724094_2016.epw,USA_NJ_Essex.Co.724094_2017.epw,USA_NJ_Essex.Co.724094_2018.epw,USA_NJ_Essex.Co.724094_2019.epw,Newark_International_Arpt,G3400130,1.0,2.0,34.0,13.0,4.0,314384.0,34904.0,1.0,279480.0
G34015,"NJ, Gloucester County",Gloucester County,NJ,New Jersey,Northeast,Middle Atlantic,Middle Atlantic,4A,Mixed-Humid,PJM,CR07,"CBSA Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",USA_PA_Philadelphia.Intl.724080_2012.epw,USA_PA_Philadelphia.Intl.724080_2015.epw,USA_PA_Philadelphia.Intl.724080_2016.epw,USA_PA_Philadelphia.Intl.724080_2017.epw,USA_PA_Philadelphia.Intl.724080_2018.epw,USA_PA_Philadelphia.Intl.724080_2019.epw,Philadelphia_International_Ap,G3400150,1.0,2.0,34.0,15.0,4.0,112106.0,7344.0,1.0,104762.0
G34017,"NJ, Hudson County",Hudson County,NJ,New Jersey,Northeast,Middle Atlantic,Middle Atlantic,4A,Mixed-Humid,PJM,CR07,"CBSA New York-Newark-Jersey City, NY-NJ-PA",USA_NJ_Newark.Intl.Airport.725020_2012.epw,USA_NJ_Newark.Intl.Airport.725020_2015.epw,USA_NJ_Newark.Intl.Airport.725020_2016.epw,USA_NJ_Newark.Intl.Airport.725020_2017.epw,USA_NJ_Newark.Intl.Airport.725020_2018.epw,USA_NJ_Newark.Intl.Airport.725020_2019.epw,New_York_Central_Prk_Obs_Belv,G3400170,1.0,2.0,34.0,17.0,4.0,276087.0,24394.0,1.0,251693.0
G34019,"NJ, Hunterdon County",Hunterdon County,NJ,New Jersey,Northeast,Middle Atlantic,Middle Atlantic,5A,Cold,PJM,CR07,"CBSA New York-Newark-Jersey City, NY-NJ-PA",USA_NJ_Trenton.Mercer.724095_2012.epw,USA_NJ_Trenton.Mercer.724095_2015.epw,USA_NJ_Trenton.Mercer.724095_2016.epw,USA_NJ_Trenton.Mercer.724095_2017.epw,USA_NJ_Trenton.Mercer.724095_2018.epw,USA_NJ_Trenton.Mercer.724095_2019.epw,Trenton_Mercer_County_Ap,G3400190,1.0,2.0,34.0,19.0,5.0,49875.0,2940.0,1.0,46935.0
G34021,"NJ, Mercer County",Mercer County,NJ,New Jersey,Northeast,Middle Atlantic,Middle Atlantic,5A,Cold,PJM,CR07,Non-CBSA Middle Atlantic,USA_NJ_Trenton.Mercer.724095_2012.epw,USA_NJ_Trenton.Mercer.724095_2015.epw,USA_NJ_Trenton.Mercer.724095_2016.epw,USA_NJ_Trenton.Mercer.724095_2017.epw,USA_NJ_Trenton.Mercer.724095_2018.epw,USA_NJ_Trenton.Mercer.724095_2019.epw,Trenton_Mercer_County_Ap,G3400210,1.0,2.0,34.0,21.0,5.0,144171.0,14042.0,1.0,130129.0
G34023,"NJ, Middlesex County",Middlesex County,NJ,New Jersey,Northeast,Middle Atlantic,Middle Atlantic,4A,Mixed-Humid,PJM,CR07,"CBSA New York-Newark-Jersey City, NY-NJ-PA",USA_NJ_Newark.Intl.Airport.725020_2012.epw,USA_NJ_Newark.Intl.Airport.725020_2015.epw,USA_NJ_Newark.Intl.Airport.725020_2016.epw,USA_NJ_Newark.Intl.Airport.725020_2017.epw,USA_NJ_Newark.Intl.Airport.725020_2018.epw,USA_NJ_Newark.Intl.Airport.725020_2019.epw,Newark_International_Arpt,G3400230,1.0,2.0,34.0,23.0,4.0,298832.0,15553.0,1.0,283279.0
G34025,"NJ, Monmouth County",Monmouth County,NJ,New Jersey,Northeast,Middle Atlantic,Middle Atlantic,4A,Mixed-Humid,PJM,CR07,"CBSA New York-Newark-Jersey City, NY-NJ-PA",USA_NJ_Monmouth.Executive.724084_2012.epw,USA_NJ_Monmouth.Executive.724084_2015.epw,USA_NJ_Monmouth.Executive.724084_2016.epw,USA_NJ_Monmouth.Executive.724084_2017.epw,USA_NJ_Monmouth.Executive.724084_2018.epw,USA_NJ_Newark.Intl.Airport.725020_2019.epw,Belmar_Asc,G3400250,1.0,2.0,34.0,25.0,4.0,260222.0,27354.0,1.0,232868.0
G34027,"NJ, Morris County",Morris County,NJ,New Jersey,Northeast,Middle Atlantic,Middle Atlantic,5A,Cold,PJM,CR07,"CBSA New York-Newark-Jersey City, NY-NJ-PA",USA_NJ_Teterboro.725025_2012.epw,USA_NJ_Teterboro.725025_2015.epw,USA_NJ_Teterboro.725025_2016.epw,USA_NJ_Teterboro.725025_2017.epw,USA_NJ_Teterboro.725025_2018.epw,USA_NJ_Teterboro.725025_2019.epw,Teterboro_Airport,G3400270,1.0,2.0,34.0,27.0,5.0,191081.0,11347.0,1.0,179734.0
G34029,"NJ, Ocean County",Ocean County,NJ,New Jersey,Northeast,Middle Atlantic,Middle Atlantic,4A,Mixed-Humid,PJM,CR07,"CBSA New York-Newark-Jersey City, NY-NJ-PA",USA_NJ_Monmouth.Executive.724084_2012.epw,USA_NJ_Monmouth.Executive.724084_2015.epw,USA_NJ_Monmouth.Executive.724084_2016.epw,USA_NJ_Monmouth.Executive.724084_2017.epw,USA_NJ_Monmouth.Executive.724084_2018.epw,USA_NJ_Mc.Guire.Afb.724096_2019.epw,Belmar_Asc,G3400290,1.0,2.0,34.0,29.0,4.0,280508.0,57899.0,1.0,222609.0
G34031,"NJ, Passaic County",Passaic County,NJ,New Jersey,Northeast,Middle Atlantic,Middle Atlantic,5A,Cold,PJM,CR07,"CBSA New York-Newark-Jersey City, NY-NJ-PA",USA_NJ_Essex.Co.724094_2012.epw,USA_NJ_Essex.Co.724094_2015.epw,USA_NJ_Essex.Co.724094_2016.epw,USA_NJ_Essex.Co.724094_2017.epw,USA_NJ_Essex.Co.724094_2018.epw,USA_NJ_Essex.Co.724094_2019.epw,Caldwell_Essex_Co,G3400310,1.0,2.0,34.0,31.0,5.0,176639.0,15105.0,1.0,161534.0
G34033,"NJ, Salem County",Salem County,NJ,New Jersey,Northeast,Middle Atlantic,Middle Atlantic,4A,Mixed-Humid,PJM,CR07,"CBSA Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",USA_DE_Wilmington.New.Cast.724089_2012.epw,USA_DE_Wilmington.New.Cast.724089_2015.epw,USA_DE_Wilmington.New.Cast.724089_2016.epw,USA_DE_Wilmington.New.Cast.724089_2017.epw,USA_DE_Wilmington.New.Cast.724089_2018.epw,USA_DE_Wilmington.New.Cast.724089_2019.epw,Wilmington_New_Castle_Cnty_Ap,G3400330,1.0,2.0,34.0,33.0,4.0,27630.0,3375.0,1.0,24255.0
G34035,"NJ, Somerset County",Somerset County,NJ,New Jersey,Northeast,Middle Atlantic,Middle Atlantic,5A,Cold,PJM,CR07,"CBSA New York-Newark-Jersey City, NY-NJ-PA",USA_NJ_Trenton.Mercer.724095_2012.epw,USA_NJ_Trenton.Mercer.724095_2015.epw,USA_NJ_Trenton.Mercer.724095_2016.epw,USA_NJ_Trenton.Mercer.724095_2017.epw,USA_NJ_Trenton.Mercer.724095_2018.epw,USA_NJ_Trenton.Mercer.724095_2019.epw,Trenton_Mercer_County_Ap,G3400350,1.0,2.0,34.0,35.0,5.0,125232.0,8776.0,1.0,116456.0
G34037,"NJ, Sussex County",Sussex County,NJ,New Jersey,Northeast,Middle Atlantic,Middle Atlantic,5A,Cold,PJM,CR07,"CBSA New York-Newark-Jersey City, NY-NJ-PA",USA_NY_Orange.Co.725015_2012.epw,USA_NY_Orange.Co.725015_2015.epw,USA_NY_Orange.Co.725015_2016.epw,USA_NY_Orange.Co.725015_2017.epw,USA_NY_Orange.Co.725015_2018.epw,USA_NY_Orange.Co.725015_2019.epw,Teterboro_Airport,G3400370,1.0,2.0,34.0,37.0,5.0,62236.0,8588.0,1.0,53648.0
G34039,"NJ, Union County",Union County,NJ,New Jersey,Northeast,Middle Atlantic,Middle Atlantic,4A,Mixed-Humid,PJM,CR07,"CBSA New York-Newark-Jersey City, NY-NJ-PA",USA_NJ_Newark.Intl.Airport.725020_2012.epw,USA_NJ_Newark.Intl.Airport.725020_2015.epw,USA_NJ_Newark.Intl.Airport.725020_2016.epw,USA_NJ_Newark.Intl.Airport.725020_2017.epw,USA_NJ_Newark.Intl.Airport.725020_2018.epw,USA_NJ_Newark.Intl.Airport.725020_2019.epw,Newark_International_Arpt,G3400390,1.0,2.0,34.0,39.0,4.0,201107.0,14217.0,1.0,186890.0
G34041,"NJ, Warren County",Warren County,NJ,New Jersey,Northeast,Middle Atlantic,Middle Atlantic,5A,Cold,PJM,CR07,Non-CBSA Middle Atlantic,USA_PA_Allentown.A.Bethle.725170_2012.epw,USA_PA_Allentown.A.Bethle.725170_2015.epw,USA_PA_Allentown.A.Bethle.725170_2016.epw,USA_PA_Allentown.A.Bethle.725170_2017.epw,USA_PA_Allentown.A.Bethle.725170_2018.epw,USA_PA_Allentown.A.Bethle.725170_2019.epw,Allentown_Lehigh_Valley_Intl,G3400410,1.0,2.0,34.0,41.0,5.0,45321.0,3867.0,1.0,41454.0
G35001,"NM, Bernalillo County",Bernalillo County,NM,New Mexico,West,Mountain,Mountain South,4B,Mixed-Dry,None,CR10,Non-CBSA Mountain,USA_NM_Albuquerque.Intl.723650_2012.epw,USA_NM_Albuquerque.Intl.723650_2015.epw,USA_NM_Albuquerque.Intl.723650_2016.epw,USA_NM_Albuquerque.Intl.723650_2017.epw,USA_NM_Albuquerque.Intl.723650_2018.epw,USA_NM_Albuquerque.Intl.723650_2019.epw,Albuquerque_Intl_Arpt_Isis,G3500010,4.0,8.0,35.0,1.0,4.0,288016.0,25496.0,1.0,262520.0
G35003,"NM, Catron County",Catron County,NM,New Mexico,West,Mountain,Mountain South,5B,Cold,None,CR10,Non-CBSA Mountain,USA_AZ_St.Johns.Industrial.723754_2012.epw,USA_AZ_St.Johns.Industrial.723754_2015.epw,USA_AZ_St.Johns.Industrial.723754_2016.epw,USA_AZ_St.Johns.Industrial.723754_2017.epw,USA_AZ_St.Johns.Industrial.723754_2018.epw,USA_AZ_St.Johns.Industrial.723754_2019.epw,Show_Low_Municipal,G3500030,4.0,8.0,35.0,3.0,5.0,3930.0,2505.0,1.0,1425.0
G35005,"NM, Chaves County",Chaves County,NM,New Mexico,West,Mountain,Mountain South,3B,Hot-Dry,SPP,CR10,Non-CBSA Mountain,USA_NM_Roswell.Industrial.722680_2012.epw,USA_NM_Roswell.Industrial.722680_2015.epw,USA_NM_Roswell.Industrial.722680_2016.epw,USA_NM_Roswell.Industrial.722680_2017.epw,USA_NM_Roswell.Industrial.722680_2018.epw,USA_NM_Roswell.Industrial.722680_2019.epw,Roswell_Industrial_Air_Park,G3500050,4.0,8.0,35.0,5.0,3.0,26710.0,3557.0,1.0,23153.0
G35006,"NM, Cibola County",Cibola County,NM,New Mexico,West,Mountain,Mountain South,4B,Cold,None,CR10,Non-CBSA Mountain,USA_NM_Albuquerque.Intl.723650_2012.epw,USA_NM_Albuquerque.Intl.723650_2015.epw,USA_NM_Albuquerque.Intl.723650_2016.epw,USA_NM_Albuquerque.Intl.723650_2017.epw,USA_NM_Albuquerque.Intl.723650_2018.epw,USA_NM_Albuquerque.Intl.723650_2019.epw,Albuquerque_Intl_Arpt_Isis,G3500060,4.0,8.0,35.0,6.0,4.0,11110.0,2323.0,1.0,8787.0
G35007,"NM, Colfax County",Colfax County,NM,New Mexico,West,Mountain,Mountain South,5B,Cold,None,CR10,Non-CBSA Mountain,USA_NM_Taos.Muni.Apt.Awos.723663_2012.epw,USA_NM_Taos.Muni.Apt.Awos.723663_2015.epw,USA_NM_Taos.Muni.Apt.Awos.723663_2016.epw,USA_NM_Taos.Muni.Apt.Awos.723663_2017.epw,USA_NM_Taos.Muni.Apt.Awos.723663_2018.epw,USA_NM_Las.Vegas.Municipal.723677_2019.epw,Taos_Muni_Apt_Awos,G3500070,4.0,8.0,35.0,7.0,5.0,10059.0,4676.0,1.0,5383.0
G35009,"NM, Curry County",Curry County,NM,New Mexico,West,Mountain,Mountain South,4B,Mixed-Dry,SPP,CR10,Non-CBSA Mountain,USA_NM_Clovis.Muni.722689_2012.epw,USA_NM_Clovis.Muni.722689_2015.epw,USA_NM_Clovis.Muni.722689_2016.epw,USA_NM_Clovis.Muni.722689_2017.epw,USA_NM_Clovis.Muni.722689_2018.epw,USA_NM_Clovis.Muni.722689_2019.epw,Clovis_Cannon_Afb,G3500090,4.0,8.0,35.0,9.0,4.0,20685.0,2388.0,1.0,18297.0
G35011,"NM, De Baca County",De Baca County,NM,New Mexico,West,Mountain,Mountain South,4B,Mixed-Dry,None,CR10,Non-CBSA Mountain,USA_NM_Cannon.Afb.722686_2012.epw,USA_NM_Cannon.Afb.722686_2015.epw,USA_NM_Cannon.Afb.722686_2016.epw,USA_NM_Cannon.Afb.722686_2017.epw,USA_NM_Cannon.Afb.722686_2018.epw,USA_NM_Cannon.Afb.722686_2019.epw,Clovis_Cannon_Afb,G3500110,4.0,8.0,35.0,11.0,4.0,1024.0,461.0,1.0,563.0
G35013,"NM, Dona Ana County",Dona Ana County,NM,New Mexico,West,Mountain,Mountain South,3B,Hot-Dry,None,CR10,Non-CBSA Mountain,USA_NM_White.Sands.722690_2012.epw,USA_NM_White.Sands.722690_2015.epw,USA_TX_El.Paso.Intl.Arpt.722700_2016.epw,USA_NM_White.Sands.722690_2017.epw,USA_NM_White.Sands.722690_2018.epw,USA_NM_White.Sands.722690_2019.epw,Las_Cruces_Intl,G3500130,4.0,8.0,35.0,13.0,3.0,84121.0,9132.0,1.0,74989.0
G35015,"NM, Eddy County",Eddy County,NM,New Mexico,West,Mountain,Mountain South,3B,Hot-Dry,SPP,CR10,Non-CBSA Mountain,USA_NM_Artesia.Muni.722676_2012.epw,USA_NM_Artesia.Muni.722676_2015.epw,USA_NM_Artesia.Muni.722676_2016.epw,USA_NM_Artesia.Muni.722676_2017.epw,USA_NM_Artesia.Muni.722676_2018.epw,USA_NM_Artesia.Muni.722676_2019.epw,Carlsbad_Cavern_City_Air_Term,G3500150,4.0,8.0,35.0,15.0,3.0,23428.0,2487.0,1.0,20941.0
G35017,"NM, Grant County",Grant County,NM,New Mexico,West,Mountain,Mountain South,4B,Mixed-Dry,None,CR10,Non-CBSA Mountain,USA_NM_Truth.Or.Consequenc.722710_2012.epw,USA_NM_Truth.Or.Consequenc.722710_2015.epw,USA_NM_Truth.Or.Consequenc.722710_2016.epw,USA_NM_Truth.Or.Consequenc.722710_2017.epw,USA_NM_Deming.Muni.722725_2018.epw,USA_NM_Truth.Or.Consequenc.722710_2019.epw,Truth_Or_Consequences_Muni_Ap,G3500170,4.0,8.0,35.0,17.0,4.0,14678.0,2737.0,1.0,11941.0
G35019,"NM, Guadalupe County",Guadalupe County,NM,New Mexico,West,Mountain,Mountain South,4B,Mixed-Dry,None,CR10,Non-CBSA Mountain,USA_NM_Las.Vegas.Municipal.723677_2012.epw,USA_NM_Las.Vegas.Municipal.723677_2015.epw,USA_NM_Las.Vegas.Municipal.723677_2016.epw,USA_NM_Las.Vegas.Municipal.723677_2017.epw,USA_NM_Las.Vegas.Municipal.723677_2018.epw,USA_NM_Las.Vegas.Municipal.723677_2019.epw,Las_Vegas_Municipal_Arpt,G3500190,4.0,8.0,35.0,19.0,4.0,2344.0,1176.0,1.0,1168.0
G35021,"NM, Harding County",Harding County,NM,New Mexico,West,Mountain,Mountain South,5B,Cold,None,CR10,Non-CBSA Mountain,USA_NM_Clayton.Muni.Amos.723600_2012.epw,USA_NM_Clayton.Muni.Amos.723600_2015.epw,USA_NM_Clayton.Muni.Amos.723600_2016.epw,USA_NM_Clayton.Muni.Amos.723600_2017.epw,USA_NM_Clayton.Muni.Amos.723600_2018.epw,USA_TX_Dalhart.Municipal.722636_2019.epw,Tucumcari_Faa_Ap,G3500210,4.0,8.0,35.0,21.0,5.0,514.0,321.0,1.0,193.0
G35023,"NM, Hidalgo County",Hidalgo County,NM,New Mexico,West,Mountain,Mountain South,3B,Hot-Dry,None,CR10,Non-CBSA Mountain,USA_NM_Deming.Muni.722725_2012.epw,USA_NM_Deming.Muni.722725_2015.epw,USA_NM_Deming.Muni.722725_2016.epw,USA_NM_Deming.Muni.722725_2017.epw,USA_NM_Deming.Muni.722725_2018.epw,USA_NM_Deming.Muni.722725_2019.epw,Deming_Muni,G3500230,4.0,8.0,35.0,23.0,3.0,2399.0,636.0,1.0,1763.0
G35025,"NM, Lea County",Lea County,NM,New Mexico,West,Mountain,Mountain South,3B,Hot-Dry,SPP,CR10,Non-CBSA Mountain,USA_TX_Winkler.Co.722656_2012.epw,USA_TX_Winkler.Co.722656_2015.epw,USA_TX_Winkler.Co.722656_2016.epw,USA_TX_Winkler.Co.722656_2017.epw,USA_TX_Winkler.Co.722656_2018.epw,USA_TX_Winkler.Co.722656_2019.epw,Wink_Winkler_County_Ap,G3500250,4.0,8.0,35.0,25.0,3.0,25340.0,3798.0,1.0,21542.0
G35027,"NM, Lincoln County",Lincoln County,NM,New Mexico,West,Mountain,Mountain South,4B,Mixed-Dry,None,CR10,Non-CBSA Mountain,USA_NM_Sierra.Blanca.Rgnl.722683_2012.epw,USA_NM_Truth.Or.Consequenc.722710_2015.epw,USA_NM_Truth.Or.Consequenc.722710_2016.epw,USA_NM_Sierra.Blanca.Rgnl.722683_2017.epw,USA_NM_Sierra.Blanca.Rgnl.722683_2018.epw,USA_NM_Truth.Or.Consequenc.722710_2019.epw,Sierra_Blanca_Rgnl,G3500270,4.0,8.0,35.0,27.0,4.0,17671.0,9655.0,1.0,8016.0
G35028,"NM, Los Alamos County",Los Alamos County,NM,New Mexico,West,Mountain,Mountain South,5B,Cold,None,CR10,Non-CBSA Mountain,USA_NM_Santa.Fe.Co.Muni.723656_2012.epw,USA_NM_Santa.Fe.Co.Muni.723656_2015.epw,USA_NM_Santa.Fe.Co.Muni.723656_2016.epw,USA_NM_Santa.Fe.Co.Muni.723656_2017.epw,USA_NM_Santa.Fe.Co.Muni.723656_2018.epw,USA_NM_Santa.Fe.Co.Muni.723656_2019.epw,Sata_Fe_County_Municipal_Ap,G3500280,4.0,8.0,35.0,28.0,5.0,8309.0,723.0,1.0,7586.0
G35029,"NM, Luna County",Luna County,NM,New Mexico,West,Mountain,Mountain South,3B,Hot-Dry,None,CR10,Non-CBSA Mountain,USA_NM_Deming.Muni.722725_2012.epw,USA_NM_Deming.Muni.722725_2015.epw,USA_NM_Deming.Muni.722725_2016.epw,USA_NM_Deming.Muni.722725_2017.epw,USA_NM_Deming.Muni.722725_2018.epw,USA_NM_Deming.Muni.722725_2019.epw,Deming_Muni,G3500290,4.0,8.0,35.0,29.0,3.0,10958.0,2230.0,1.0,8728.0
G35031,"NM, McKinley County",McKinley County,NM,New Mexico,West,Mountain,Mountain South,5B,Cold,None,CR10,Non-CBSA Mountain,USA_NM_Gallup.Muni.723627_2012.epw,USA_NM_Gallup.Muni.723627_2015.epw,USA_NM_Gallup.Muni.723627_2016.epw,USA_NM_Gallup.Muni.723627_2017.epw,USA_NM_Gallup.Muni.723627_2018.epw,USA_NM_Gallup.Muni.723627_2019.epw,Gallup_Sen_Clarke_Fld,G3500310,4.0,8.0,35.0,31.0,5.0,25768.0,6800.0,1.0,18968.0
G35033,"NM, Mora County",Mora County,NM,New Mexico,West,Mountain,Mountain South,5B,Cold,None,CR10,Non-CBSA Mountain,USA_NM_Las.Vegas.Municipal.723677_2012.epw,USA_NM_Las.Vegas.Municipal.723677_2015.epw,USA_NM_Las.Vegas.Municipal.723677_2016.epw,USA_NM_Las.Vegas.Municipal.723677_2017.epw,USA_NM_Las.Vegas.Municipal.723677_2018.epw,USA_NM_Las.Vegas.Municipal.723677_2019.epw,Las_Vegas_Municipal_Arpt,G3500330,4.0,8.0,35.0,33.0,5.0,2947.0,1407.0,1.0,1540.0
G35035,"NM, Otero County",Otero County,NM,New Mexico,West,Mountain,Mountain South,3B,Hot-Dry,None,CR10,Non-CBSA Mountain,USA_NM_Holloman.Afb.747320_2012.epw,USA_NM_Holloman.Afb.747320_2015.epw,USA_NM_Holloman.Afb.747320_2016.epw,USA_NM_Holloman.Afb.747320_2017.epw,USA_NM_Holloman.Afb.747320_2018.epw,USA_NM_Holloman.Afb.747320_2019.epw,Holloman_Afb,G3500350,4.0,8.0,35.0,35.0,3.0,30976.0,7933.0,1.0,23043.0
G35037,"NM, Quay County",Quay County,NM,New Mexico,West,Mountain,Mountain South,4B,Mixed-Dry,SPP,CR10,Non-CBSA Mountain,USA_NM_Cannon.Afb.722686_2012.epw,USA_NM_Cannon.Afb.722686_2015.epw,USA_NM_Cannon.Afb.722686_2016.epw,USA_NM_Cannon.Afb.722686_2017.epw,USA_NM_Cannon.Afb.722686_2018.epw,USA_NM_Cannon.Afb.722686_2019.epw,Tucumcari_Faa_Ap,G3500370,4.0,8.0,35.0,37.0,4.0,5549.0,2375.0,1.0,3174.0
G35039,"NM, Rio Arriba County",Rio Arriba County,NM,New Mexico,West,Mountain,Mountain South,5B,Cold,None,CR10,Non-CBSA Mountain,USA_NM_Santa.Fe.Co.Muni.723656_2012.epw,USA_NM_Santa.Fe.Co.Muni.723656_2015.epw,USA_NM_Santa.Fe.Co.Muni.723656_2016.epw,USA_NM_Santa.Fe.Co.Muni.723656_2017.epw,USA_NM_Santa.Fe.Co.Muni.723656_2018.epw,USA_NM_Santa.Fe.Co.Muni.723656_2019.epw,Taos_Muni_Apt_Awos,G3500390,4.0,8.0,35.0,39.0,5.0,19557.0,6214.0,1.0,13343.0
G35041,"NM, Roosevelt County",Roosevelt County,NM,New Mexico,West,Mountain,Mountain South,4B,Mixed-Dry,SPP,CR10,Non-CBSA Mountain,USA_NM_Cannon.Afb.722686_2012.epw,USA_NM_Cannon.Afb.722686_2015.epw,USA_NM_Cannon.Afb.722686_2016.epw,USA_NM_Cannon.Afb.722686_2017.epw,USA_NM_Cannon.Afb.722686_2018.epw,USA_NM_Cannon.Afb.722686_2019.epw,Clovis_Cannon_Afb,G3500410,4.0,8.0,35.0,41.0,4.0,8299.0,1189.0,1.0,7110.0
G35043,"NM, Sandoval County",Sandoval County,NM,New Mexico,West,Mountain,Mountain South,5B,Cold,None,CR10,Non-CBSA Mountain,USA_NM_Albuquerque.Intl.723650_2012.epw,USA_NM_Albuquerque.Intl.723650_2015.epw,USA_NM_Albuquerque.Intl.723650_2016.epw,USA_NM_Albuquerque.Intl.723650_2017.epw,USA_NM_Albuquerque.Intl.723650_2018.epw,USA_NM_Albuquerque.Intl.723650_2019.epw,Albuquerque_Intl_Arpt_Isis,G3500430,4.0,8.0,35.0,43.0,5.0,54193.0,5659.0,1.0,48534.0
G35045,"NM, San Juan County",San Juan County,NM,New Mexico,West,Mountain,Mountain South,5B,Cold,None,CR10,Non-CBSA Mountain,USA_NM_Four.Corners.Rgnl.723658_2012.epw,USA_NM_Four.Corners.Rgnl.723658_2015.epw,USA_NM_Four.Corners.Rgnl.723658_2016.epw,USA_NM_Four.Corners.Rgnl.723658_2017.epw,USA_NM_Four.Corners.Rgnl.723658_2018.epw,USA_NM_Four.Corners.Rgnl.723658_2019.epw,Farmington_Four_Corners_Regl,G3500450,4.0,8.0,35.0,45.0,5.0,49607.0,8571.0,1.0,41036.0
G35047,"NM, San Miguel County",San Miguel County,NM,New Mexico,West,Mountain,Mountain South,5B,Cold,None,CR10,Non-CBSA Mountain,USA_NM_Las.Vegas.Municipal.723677_2012.epw,USA_NM_Las.Vegas.Municipal.723677_2015.epw,USA_NM_Las.Vegas.Municipal.723677_2016.epw,USA_NM_Las.Vegas.Municipal.723677_2017.epw,USA_NM_Las.Vegas.Municipal.723677_2018.epw,USA_NM_Las.Vegas.Municipal.723677_2019.epw,Las_Vegas_Municipal_Arpt,G3500470,4.0,8.0,35.0,47.0,5.0,15535.0,4905.0,1.0,10630.0
G35049,"NM, Santa Fe County",Santa Fe County,NM,New Mexico,West,Mountain,Mountain South,5B,Cold,None,CR10,Non-CBSA Mountain,USA_NM_Santa.Fe.Co.Muni.723656_2012.epw,USA_NM_Santa.Fe.Co.Muni.723656_2015.epw,USA_NM_Santa.Fe.Co.Muni.723656_2016.epw,USA_NM_Santa.Fe.Co.Muni.723656_2017.epw,USA_NM_Santa.Fe.Co.Muni.723656_2018.epw,USA_NM_Santa.Fe.Co.Muni.723656_2019.epw,Sata_Fe_County_Municipal_Ap,G3500490,4.0,8.0,35.0,49.0,5.0,71751.0,10465.0,1.0,61286.0
G35051,"NM, Sierra County",Sierra County,NM,New Mexico,West,Mountain,Mountain South,4B,Mixed-Dry,None,CR10,Non-CBSA Mountain,USA_NM_Truth.Or.Consequenc.722710_2012.epw,USA_NM_Truth.Or.Consequenc.722710_2015.epw,USA_NM_Truth.Or.Consequenc.722710_2016.epw,USA_NM_Truth.Or.Consequenc.722710_2017.epw,USA_NM_Deming.Muni.722725_2018.epw,USA_NM_Truth.Or.Consequenc.722710_2019.epw,Truth_Or_Consequences_Muni_Ap,G3500510,4.0,8.0,35.0,51.0,4.0,8289.0,2948.0,1.0,5341.0
G35053,"NM, Socorro County",Socorro County,NM,New Mexico,West,Mountain,Mountain South,4B,Mixed-Dry,None,CR10,Non-CBSA Mountain,USA_NM_Albuquerque.Intl.723650_2012.epw,USA_NM_Albuquerque.Intl.723650_2015.epw,USA_NM_Albuquerque.Intl.723650_2016.epw,USA_NM_Albuquerque.Intl.723650_2017.epw,USA_NM_Albuquerque.Intl.723650_2018.epw,USA_NM_Albuquerque.Intl.723650_2019.epw,Albuquerque_Intl_Arpt_Isis,G3500530,4.0,8.0,35.0,53.0,4.0,8004.0,3218.0,1.0,4786.0
G35055,"NM, Taos County",Taos County,NM,New Mexico,West,Mountain,Mountain South,5B,Cold,None,CR10,Non-CBSA Mountain,USA_NM_Taos.Muni.Apt.Awos.723663_2012.epw,USA_NM_Taos.Muni.Apt.Awos.723663_2015.epw,USA_NM_Taos.Muni.Apt.Awos.723663_2016.epw,USA_NM_Taos.Muni.Apt.Awos.723663_2017.epw,USA_NM_Taos.Muni.Apt.Awos.723663_2018.epw,USA_NM_Las.Vegas.Municipal.723677_2019.epw,Taos_Muni_Apt_Awos,G3500550,4.0,8.0,35.0,55.0,5.0,20359.0,7353.0,1.0,13006.0
